node,degree,weighted_degree,clustering_coefficient,betweenness_centrality,closeness_centrality
Drug_5362436,358,337.02062515546254,0.9275575806475226,2.1873686895233573e-08,0.24861111111111112
Drug_5362440,5,2.657142857142857,0.333396080191254,1.9303528685043627e-06,0.003472222222222222
Drug_5381226,1,0.4,0.0,0.0,0.00125
Drug_5388961,19,18.666666666666668,0.9750676661440935,0.0,0.013194444444444444
Drug_5462501,19,18.666666666666668,0.9750676661440935,0.0,0.013194444444444444
Drug_5463984,19,18.666666666666668,0.9750676661440935,0.0,0.013194444444444444
Drug_5464097,19,18.666666666666668,0.9750676661440935,0.0,0.013194444444444444
Drug_5479530,5,4.333333333333333,0.8341999798582215,0.0,0.003472222222222222
Drug_5486971,3,2.428571428571429,0.7990635300581405,0.0,0.0020833333333333333
Drug_5488547,12,10.533333333333333,0.8369454456183821,0.0,0.008333333333333333
Drug_5493444,1,1.0,0.0,0.0,0.0006944444444444445
Drug_5702160,358,334.6926575867226,0.92327658003646,2.1873686895233573e-08,0.24861111111111112
Drug_5742673,5,4.333333333333333,0.8341999798582215,0.0,0.003472222222222222
Drug_6321411,1,0.6666666666666666,0.0,0.0,0.0006944444444444445
Drug_6323490,2,1.5625,0.6814202223120523,0.0,0.0015625
Drug_6450551,1,0.7560975609756098,0.0,0.0,0.0006944444444444445
Drug_6917778,30,23.388041378910945,0.6999113492697534,1.5644333356175032e-05,0.016669973544973547
Drug_6918313,358,314.42192662382274,0.8855926579355657,2.1873686895233573e-08,0.24861111111111112
Drug_6918365,1,1.0,0.0,0.0,0.0006944444444444445
Drug_6918537,3,1.2000000000000002,0.5428835233189813,0.0,0.00248015873015873
Drug_6918554,358,338.5118791058311,0.9302464116783351,2.1873686895233573e-08,0.24861111111111112
Drug_6918638,5,3.618181818181818,0.44439599757470355,1.9303528685043627e-06,0.003472222222222222
Drug_9552079,1,1.0,0.0,0.0,0.0006944444444444445
Drug_9825285,358,338.5118791058311,0.9302464116783355,2.1873686895233573e-08,0.24861111111111112
Drug_9833444,358,338.5118791058311,0.9302464116783358,2.1873686895233573e-08,0.24861111111111112
Drug_9871419,1,1.0,0.0,0.0,0.0006944444444444445
Drug_9887712,1,1.0,0.0,0.0,0.0006944444444444445
Drug_9926791,16,11.294712464889548,0.6262157578055436,9.651764342521813e-07,0.010714285714285714
Drug_9966051,18,8.911376608500134,0.30154403875157554,0.00017752890049272874,0.018232783564814815
Drug_10096344,4,3.5,0.8855488076521759,0.0,0.0028935185185185184
Drug_10113978,1,1.0,0.0,0.0,0.0006944444444444445
Drug_10182969,15,13.10260444551742,0.8211039913847221,4.454660465779299e-07,0.010562865497076024
Drug_10184653,1,1.0,0.0,0.0,0.0006944444444444445
Drug_10324367,3,2.4,0.7883735163105242,0.0,0.0020833333333333333
Drug_11020241,15,8.188048552754434,0.5905643166172351,0.0,0.010560344827586207
Drug_11450633,4,2.5,0.5866403499649576,0.0,0.0034027777777777776
Drug_11519069,48,24.86190476190476,0.5680369147067811,1.0893667514428161e-05,0.03796875
Drug_11626560,1,0.9279279279279279,0.0,0.0,0.0045
Drug_11658859,358,338.5118791058311,0.9302464116783355,2.1873686895233573e-08,0.24861111111111112
Drug_11707110,1,1.0,0.0,0.0,0.0006944444444444445
Drug_16132344,4,3.9375,0.9789433952459707,0.0,0.002777777777777778
Drug_16157882,4,3.9375,0.9789433952459707,0.0,0.002777777777777778
Drug_23690938,1,1.0,0.0,0.0,0.0006944444444444445
Drug_24776445,1,1.0,0.0,0.0,0.0006944444444444445
Drug_24812758,1,1.0,0.0,0.0,0.0006944444444444445
Drug_24821094,3,2.571428571428571,0.8514838849485784,0.0,0.0020833333333333333
Drug_24826799,16,11.621826319157613,0.6368070104519928,9.651764342521813e-07,0.010714285714285714
Drug_24965990,358,338.5118791058311,0.9302464116783352,2.1873686895233573e-08,0.24861111111111112
Drug_25102847,1,1.0,0.0,0.0,0.0006944444444444445
Drug_25126797,0,0.0,0.0,0.0,0.0
Drug_25151504,1,0.6666666666666666,0.0,0.0,0.0026175213675213673
Drug_49800046,69,49.73088023088023,0.6675001484965211,2.0805749953330138e-05,0.047960526315789474
Drug_54671203,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100000085,2,1.625,0.8254818122236567,0.0,0.001388888888888889
Drug_100000119,3,1.8571428571428572,0.5684367439851987,0.0,0.005102657004830917
Drug_100000143,1,0.47368421052631576,0.0,0.0,0.0006944444444444445
Drug_100000146,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100000158,358,336.54242092292674,0.9266561047018677,2.1873686895233573e-08,0.24861111111111112
Drug_100000160,358,314.5529299186335,0.8860125166567134,2.1873686895233573e-08,0.24861111111111112
Drug_100000175,0,0.0,0.0,0.0,0.0
Drug_100000187,10,5.284193061840121,0.3996316511524611,0.0002533588139911976,0.01852219282774838
Drug_100000191,358,250.53418426588877,0.7617269037548511,2.1873686895233573e-08,0.24861111111111112
Drug_100000206,0,0.0,0.0,0.0,0.0
Drug_100000214,358,316.2666255703998,0.8892109386018117,2.1873686895233573e-08,0.24861111111111112
Drug_100000222,0,0.0,0.0,0.0,0.0
Drug_100000232,14,7.435190943165429,0.620416211140228,0.0,0.009122474747474747
Drug_100000247,15,13.007856356540243,0.8174524341957355,4.454660465779299e-07,0.010562865497076024
Drug_100000271,3,1.8067510548523207,0.5459334407524468,0.0,0.0020833333333333333
Drug_100000298,358,338.5118791058311,0.9302464116783352,2.1873686895233573e-08,0.24861111111111112
Drug_100000303,9,4.832068923943955,0.5518669526445029,0.0,0.03155594405594405
Drug_100000305,2,0.8,0.5428835233189813,0.0,0.01367458767361111
Drug_100000311,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100000312,1,0.9465936323176994,0.0,0.0,0.0006944444444444445
Drug_100000338,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100000401,5,3.303571428571429,0.41261041996963393,1.9303528685043627e-06,0.003472222222222222
Drug_100000444,30,19.832246311588683,0.6286462272637546,1.5644333356175032e-05,0.016669973544973547
Drug_100000450,78,55.87608441245822,0.7645701562812238,0.0,0.049316939890710385
Drug_100000453,2,1.2857142857142856,0.0,9.651764342521813e-07,0.001388888888888889
Drug_100000564,5,3.341034526529576,0.639455471787073,0.0,0.003633720930232558
Drug_100000581,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100000596,0,0.0,0.0,0.0,0.0
Drug_100000612,5,2.6677156177156176,0.5770758206461822,0.0,0.003633720930232558
Drug_100000679,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100000681,358,295.26893503510416,0.8493530769091292,2.1873686895233573e-08,0.24861111111111112
Drug_100000698,5,3.0,0.6299605249474366,0.0,0.003472222222222222
Drug_100000699,12,5.4,0.5428835233189814,0.0,0.009879032258064515
Drug_100000700,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100000727,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100000738,1,0.8378378378378378,0.0,0.0,0.0006944444444444445
Drug_100000750,356,189.9861894028573,0.6368527734258781,0.0,0.24722993827160494
Drug_100000753,3,1.8067510548523207,0.5459334407524468,0.0,0.0020833333333333333
Drug_100000767,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100000774,356,215.0940562148826,0.6921605172245784,0.0,0.24722993827160494
Drug_100000813,0,0.0,0.0,0.0,0.0
Drug_100000838,358,334.60607095259525,0.9231201713879037,2.1873686895233573e-08,0.24861111111111112
Drug_100000853,78,53.00385934892211,0.7388545726777404,0.0,0.049316939890710385
Drug_100000861,78,67.53968046262779,0.8660556484164064,0.0,0.049316939890710385
Drug_100000888,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100000896,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100000923,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100000937,3,2.083333333333333,0.6644894249462313,0.0,0.0020833333333333333
Drug_100000942,16,10.316978028278339,0.4742621248774729,0.00014633147161523344,0.019890309343434342
Drug_100000946,1,0.8888888888888888,0.0,0.0,0.0006944444444444445
Drug_100000948,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100000951,358,311.08823433707676,0.8793418466012265,2.1873686895233573e-08,0.24861111111111112
Drug_100000961,1,0.8157894736842105,0.0,0.0,0.0006944444444444445
Drug_100001003,0,0.0,0.0,0.0,0.0
Drug_100001046,19,13.91606824548001,0.6470026927844248,1.4707450426699906e-06,0.013315217391304347
Drug_100001065,29,19.757046567372758,0.6562284943431341,1.3092828151594784e-05,0.03246402877697842
Drug_100001071,9,5.5734704090890705,0.6290313472827914,0.0,0.00625
Drug_100001084,10,7.456831127562835,0.778889069342815,0.0,0.006944444444444444
Drug_100001125,10,8.21327291628583,0.8238970404090348,0.0,0.006944444444444444
Drug_100001134,358,307.2260763269916,0.8723088736808822,2.1873686895233573e-08,0.24861111111111112
Drug_100001206,358,312.7254301135848,0.8824158366902223,2.1873686895233573e-08,0.24861111111111112
Drug_100001301,17,8.734128586598636,0.45211004844693314,1.7373175816539263e-05,0.01225
Drug_100001690,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100001727,15,13.10260444551742,0.8211039913847221,4.454660465779299e-07,0.010562865497076024
Drug_100001775,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100001798,28,24.04367447318486,0.7985927468237745,1.6407999382287087e-06,0.017906746031746034
Drug_100001978,358,338.5118791058311,0.9302464116783358,2.1873686895233573e-08,0.24861111111111112
Drug_100001983,17,9.077244955953397,0.5544700942003411,5.515293910012464e-07,0.01225
Drug_100001986,28,24.04367447318486,0.7985927468237745,1.6407999382287087e-06,0.017906746031746034
Drug_100001990,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100001993,66,43.09377289377289,0.6655927196664981,4.524864053221082e-07,0.04649234693877551
Drug_100002021,8,6.443948412698413,0.6713007000637007,3.474635163307853e-06,0.0048828125
Drug_100002022,0,0.0,0.0,0.0,0.0
Drug_100002083,358,338.5118791058311,0.9302464116783358,2.1873686895233573e-08,0.24861111111111112
Drug_100002088,7,6.0,0.8061697987819907,0.0,0.004861111111111111
Drug_100002092,358,338.5118791058311,0.9302464116783359,2.1873686895233573e-08,0.24861111111111112
Drug_100002094,7,5.333333333333333,0.7045340615681149,0.0,0.004861111111111111
Drug_100002099,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100002118,3,2.0,0.6299605249474366,0.0,0.0020833333333333333
Drug_100002145,31,24.511670924722324,0.6847914883771383,2.4008784372705806e-05,0.03269927536231884
Drug_100002153,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100002156,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100002159,358,338.5118791058311,0.9302464116783351,2.1873686895233573e-08,0.24861111111111112
Drug_100002160,358,303.3564449253546,0.8645002213959444,2.1873686895233573e-08,0.24861111111111112
Drug_100002162,9,5.835887611749681,0.6385084326755731,0.0,0.010667848699763593
Drug_100002170,358,310.0638116864419,0.8772392575897877,2.1873686895233573e-08,0.24861111111111112
Drug_100002177,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100002179,7,3.8,0.5721542599458853,0.0,0.004861111111111111
Drug_100002215,358,335.50280660289314,0.9248210693659961,2.1873686895233573e-08,0.24861111111111112
Drug_100002216,358,338.5118791058311,0.9302464116783359,2.1873686895233573e-08,0.24861111111111112
Drug_100002232,15,13.10260444551742,0.8211039913847221,4.454660465779299e-07,0.010562865497076024
Drug_100002244,19,13.659371021135728,0.6405333613901675,1.4707450426699906e-06,0.013315217391304347
Drug_100002249,358,334.5600938409749,0.9230397568323584,2.1873686895233573e-08,0.24861111111111112
Drug_100002250,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100002266,2,1.6666666666666665,0.7631428283688878,0.0,0.001388888888888889
Drug_100002267,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100002284,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100002311,19,18.666666666666668,0.9750676661440935,0.0,0.013194444444444444
Drug_100002344,358,309.13284911401496,0.8754326951131693,2.1873686895233573e-08,0.24861111111111112
Drug_100002345,3,1.8235294117647058,0.5534767886336841,0.0,0.007122093023255813
Drug_100002351,3,1.897754137115839,0.6096959414748465,0.0,0.0020833333333333333
Drug_100002367,0,0.0,0.0,0.0,0.0
Drug_100002369,358,338.5118791058311,0.9302464116783358,2.1873686895233573e-08,0.24861111111111112
Drug_100002370,73,58.172721722721725,0.7069899529024113,5.083102380002764e-06,0.051193820224719105
Drug_100002375,82,70.92472842555578,0.8017180161462636,0.0002895529302756544,0.05976821192052979
Drug_100002391,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100002405,6,4.0,0.6463636417680292,0.0,0.004166666666666667
Drug_100002435,358,338.5118791058311,0.9302464116783358,2.1873686895233573e-08,0.24861111111111112
Drug_100002442,4,3.333333333333333,0.8026190236407399,0.0,0.002777777777777778
Drug_100002443,358,336.67092594630986,0.9268960757391564,2.1873686895233573e-08,0.24861111111111112
Drug_100002462,78,70.96156050360028,0.894564904036014,0.0,0.049316939890710385
Drug_100002474,2,2.0,1.0,0.0,0.001388888888888889
Drug_100002476,358,337.14684019849136,0.9277788219798825,2.1873686895233573e-08,0.24861111111111112
Drug_100002477,358,336.5921971424895,0.9267462082022287,2.1873686895233573e-08,0.24861111111111112
Drug_100002484,4,3.0,0.7631428283688878,0.0,0.002777777777777778
Drug_100002487,12,10.533333333333333,0.8369454456183822,0.0,0.008333333333333333
Drug_100002512,2,1.4583333333333333,0.5944577074773587,0.0,0.001388888888888889
Drug_100002519,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100002520,358,293.2621039051439,0.8457924236732303,2.1873686895233573e-08,0.24861111111111112
Drug_100002524,78,72.80534406334554,0.9097096233957781,0.0,0.049316939890710385
Drug_100002540,358,334.7019883626421,0.9232871243930271,2.1873686895233573e-08,0.24861111111111112
Drug_100002541,358,336.57657404031085,0.9267188345753417,2.1873686895233573e-08,0.24861111111111112
Drug_100002548,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100002550,1,0.6470588235294118,0.0,0.0,0.0006944444444444445
Drug_100002551,9,5.0093837535014005,0.26506435281135926,0.0005223213136694721,0.017076558265582655
Drug_100002563,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100002564,73,58.172721722721725,0.7069899529024115,5.083102380002764e-06,0.051193820224719105
Drug_100002585,358,332.2951613667699,0.919052277102638,2.1873686895233573e-08,0.24861111111111112
Drug_100002610,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100002631,5,4.333333333333333,0.8341999798582215,0.0,0.003472222222222222
Drug_100002656,5,4.333333333333333,0.8341999798582215,0.0,0.003472222222222222
Drug_100002662,21,11.41532258064516,0.6408683200618892,0.0,0.013736681887366818
Drug_100002675,1,0.6666666666666666,0.0,0.0,0.0006944444444444445
Drug_100002684,73,58.172721722721725,0.7069899529024111,5.083102380002764e-06,0.051193820224719105
Drug_100002712,22,15.989459815546772,0.7323915287883386,0.0,0.012413810086682426
Drug_100002713,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100002719,0,0.0,0.0,0.0,0.0
Drug_100002725,65,30.81565754506931,0.4909472741725477,1.5930965917610722e-05,0.04602272727272728
Drug_100002726,358,299.2622626524519,0.8572546927497199,2.1873686895233573e-08,0.24861111111111112
Drug_100002732,28,24.04367447318486,0.7985927468237745,1.6407999382287087e-06,0.017906746031746034
Drug_100002733,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100002756,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100002764,358,336.5015174763538,0.9265794076585914,2.1873686895233573e-08,0.24861111111111112
Drug_100002767,0,0.0,0.0,0.0,0.0
Drug_100002771,358,308.09099939072706,0.8734464707652555,2.1873686895233573e-08,0.24861111111111112
Drug_100002781,358,327.357086517996,0.9099877691702165,2.1873686895233573e-08,0.24861111111111112
Drug_100002791,78,72.80534406334554,0.909709623395778,0.0,0.049316939890710385
Drug_100002800,6,3.4121360372445357,0.5633896493340589,0.0,0.025596910112359553
Drug_100002801,358,279.4832329531009,0.8182135380850444,2.1873686895233573e-08,0.24861111111111112
Drug_100002802,9,7.409274935590725,0.7853693023983876,0.0,0.006903594771241829
Drug_100002803,358,330.67841034310146,0.9159145972042704,2.1873686895233573e-08,0.24861111111111112
Drug_100002806,31,24.311718083527772,0.6813125813692297,2.4008784372705806e-05,0.03269927536231884
Drug_100002812,1,0.9473684210526315,0.0,0.0,0.0006944444444444445
Drug_100002818,358,279.6671889049427,0.818552013259928,2.1873686895233573e-08,0.24861111111111112
Drug_100002826,27,13.03290096211902,0.284682255463815,0.0003723806883395869,0.01912947783849423
Drug_100002833,7,4.435988620199146,0.658069533893074,0.0,0.004861111111111111
Drug_100002891,0,0.0,0.0,0.0,0.0
Drug_100002905,73,58.172721722721725,0.7069899529024114,5.083102380002764e-06,0.051193820224719105
Drug_100002909,2,1.0453100158982513,0.5730795009521813,0.0,0.001388888888888889
Drug_100002913,358,296.58313309261496,0.8518695660214506,2.1873686895233573e-08,0.24861111111111112
Drug_100002914,358,280.6728267450744,0.82136264823778,2.1873686895233573e-08,0.24861111111111112
Drug_100002949,82,72.69946648396429,0.8154346236562271,0.0002895529302756544,0.05976821192052979
Drug_100002958,3,1.8,0.5428835233189813,0.0,0.00248015873015873
Drug_100002978,354,176.7953255908838,0.6103361930749823,0.0,0.24586402701043586
Drug_100002995,358,305.4333521108016,0.8684116242186976,2.1873686895233573e-08,0.24861111111111112
Drug_100003000,78,72.80534406334554,0.909709623395778,0.0,0.049316939890710385
Drug_100003003,78,70.96156050360028,0.8945649040360144,0.0,0.049316939890710385
Drug_100003007,358,312.7255242696328,0.882415705211555,2.1873686895233573e-08,0.24861111111111112
Drug_100003008,358,313.10385655360295,0.8831268457301997,2.1873686895233573e-08,0.24861111111111112
Drug_100003009,2,1.3333333333333333,0.7631428283688878,0.0,0.001388888888888889
Drug_100003016,3,2.1515151515151514,0.6920855377533291,0.0,0.005102657004830917
Drug_100003032,28,18.814683230713353,0.6723660546546486,7.30176954608173e-06,0.032347670250896056
Drug_100003038,28,24.04367447318486,0.7985927468237745,1.6407999382287087e-06,0.017906746031746034
Drug_100003040,20,14.6,0.5657295844793985,4.211678985827701e-06,0.013920454545454547
Drug_100003042,70,38.33343551872964,0.5500990954123864,2.5307832859836012e-05,0.04952445652173913
Drug_100003056,78,72.80534406334554,0.909709623395778,0.0,0.049316939890710385
Drug_100003059,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003062,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003066,358,336.67092594630986,0.9268960757391566,2.1873686895233573e-08,0.24861111111111112
Drug_100003075,9,6.347058823529411,0.671685449817255,0.0,0.010667848699763593
Drug_100003100,71,35.849679487179486,0.5104699487758914,2.1096182502513643e-05,0.050068681318681314
Drug_100003108,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003114,0,0.0,0.0,0.0,0.0
Drug_100003117,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003143,2,1.8805970149253732,0.9187234590417674,0.0,0.001388888888888889
Drug_100003151,358,333.7927426166852,0.9217658339523793,2.1873686895233573e-08,0.24861111111111112
Drug_100003152,22,12.118987908643081,0.6103703825531196,0.0,0.012413810086682426
Drug_100003154,28,24.04367447318486,0.7985927468237746,1.6407999382287087e-06,0.017906746031746034
Drug_100003155,358,309.13284911401496,0.8754326951131682,2.1873686895233573e-08,0.24861111111111112
Drug_100003157,358,336.0804382749446,0.9258880808483456,2.1873686895233573e-08,0.24861111111111112
Drug_100003158,358,308.09099939072706,0.8734464707652555,2.1873686895233573e-08,0.24861111111111112
Drug_100003168,358,333.61929847194375,0.9214269285226474,2.1873686895233573e-08,0.24861111111111112
Drug_100003198,28,17.12576617622607,0.6339013184202092,7.30176954608173e-06,0.032347670250896056
Drug_100003202,22,18.76043956043956,0.8101853033039514,0.0,0.012413810086682426
Drug_100003209,17,9.952380952380953,0.5916727503374063,2.757646955006232e-07,0.011342592592592593
Drug_100003219,73,58.172721722721725,0.7069899529024114,5.083102380002764e-06,0.051193820224719105
Drug_100003222,19,18.666666666666668,0.9750676661440935,0.0,0.013194444444444444
Drug_100003241,68,49.23547563547563,0.6979852349638701,1.5063898736005674e-06,0.0474609375
Drug_100003249,0,0.0,0.0,0.0,0.0
Drug_100003250,358,338.5118791058311,0.9302464116783354,2.1873686895233573e-08,0.24861111111111112
Drug_100003251,358,334.24739580705807,0.9225484251607402,2.1873686895233573e-08,0.24861111111111112
Drug_100003255,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003256,20,14.6,0.5657295844793985,4.211678985827701e-06,0.013920454545454547
Drug_100003269,31,23.970971635786945,0.6753096101428341,2.4008784372705806e-05,0.03269927536231884
Drug_100003278,4,2.628205128205128,0.5243973106967769,3.217254780840604e-07,0.002777777777777778
Drug_100003308,15,10.7,0.5575243091062009,9.5138819947715e-06,0.010185185185185184
Drug_100003310,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003325,358,334.6926575867226,0.9232765800364602,2.1873686895233573e-08,0.24861111111111112
Drug_100003333,0,0.0,0.0,0.0,0.0
Drug_100003339,9,6.506678573829209,0.6914118934575677,0.0,0.00625
Drug_100003340,358,338.5118791058311,0.9302464116783357,2.1873686895233573e-08,0.24861111111111112
Drug_100003342,11,5.104761904761904,0.3316442611798309,2.7990116593313253e-05,0.010185185185185184
Drug_100003345,358,335.3682746707191,0.9245376428903086,2.1873686895233573e-08,0.24861111111111112
Drug_100003348,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003350,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003355,3,1.9,0.5719091905284664,0.0,0.00248015873015873
Drug_100003365,31,24.511670924722324,0.6847914883771383,2.4008784372705806e-05,0.03269927536231884
Drug_100003367,358,328.7350049007235,0.9123543713063211,2.1873686895233573e-08,0.24861111111111112
Drug_100003372,358,332.2019154280484,0.9189247987452134,2.1873686895233573e-08,0.24861111111111112
Drug_100003373,9,6.873915558126084,0.7551438956007755,0.0,0.006903594771241829
Drug_100003379,78,72.80534406334554,0.909709623395778,0.0,0.049316939890710385
Drug_100003380,9,7.409274935590725,0.7853693023983876,0.0,0.006903594771241829
Drug_100003381,78,72.80534406334554,0.9097096233957779,0.0,0.049316939890710385
Drug_100003382,78,72.80534406334554,0.9097096233957779,0.0,0.049316939890710385
Drug_100003384,78,72.80534406334554,0.9097096233957781,0.0,0.049316939890710385
Drug_100003385,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003386,358,306.84785314210023,0.8710979472856037,2.1873686895233573e-08,0.24861111111111112
Drug_100003392,78,72.80534406334554,0.909709623395778,0.0,0.049316939890710385
Drug_100003394,19,12.66838520956168,0.6109697757249599,1.4707450426699906e-06,0.013315217391304347
Drug_100003399,78,72.80534406334554,0.909709623395778,0.0,0.049316939890710385
Drug_100003403,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003404,28,20.765279663608,0.7268164625798166,0.0,0.013946989818503763
Drug_100003405,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003410,358,338.5118791058311,0.9302464116783351,2.1873686895233573e-08,0.24861111111111112
Drug_100003414,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003425,3,1.8,0.5428835233189813,0.0,0.00248015873015873
Drug_100003440,28,18.57398190045249,0.6278175733877837,6.032352714076133e-05,0.020891203703703703
Drug_100003443,6,5.0625,0.8707274709853271,0.0,0.0038109756097560975
Drug_100003446,3,2.428571428571429,0.7990635300581405,0.0,0.0020833333333333333
Drug_100003449,22,18.76043956043956,0.8101853033039516,0.0,0.012413810086682426
Drug_100003461,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003463,12,5.4,0.5428835233189814,0.0,0.009879032258064515
Drug_100003488,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003494,69,49.73088023088023,0.667500148496521,2.0805749953330138e-05,0.047960526315789474
Drug_100003510,16,10.425622291531564,0.47816198989551606,0.00014633147161523344,0.019890309343434342
Drug_100003517,2,0.9166666666666666,0.5944577074773587,0.0,0.001388888888888889
Drug_100003519,358,338.5118791058311,0.9302464116783352,2.1873686895233573e-08,0.24861111111111112
Drug_100003520,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003553,78,72.80534406334554,0.909709623395778,0.0,0.049316939890710385
Drug_100003559,358,305.122312799406,0.8683860117004136,2.1873686895233573e-08,0.24861111111111112
Drug_100003598,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003623,68,48.98547563547563,0.6958701769815576,1.5063898736005674e-06,0.0474609375
Drug_100003637,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003639,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003640,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003648,12,10.533333333333333,0.8369454456183821,0.0,0.008333333333333333
Drug_100003661,24,13.347016751364578,0.5311984672334998,0.0002246448150721952,0.015024439675727228
Drug_100003672,19,10.593650793650793,0.545852548879753,1.4707450426699906e-06,0.013315217391304347
Drug_100003675,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003676,3,2.0,0.6299605249474366,0.0,0.005421146953405018
Drug_100003685,3,3.0,1.0,0.0,0.0020833333333333333
Drug_100003696,358,300.8781313606271,0.8597764552442595,2.1873686895233573e-08,0.24861111111111112
Drug_100003702,28,24.04367447318486,0.7985927468237745,1.6407999382287087e-06,0.017906746031746034
Drug_100003706,5,2.657142857142857,0.333396080191254,1.9303528685043627e-06,0.003472222222222222
Drug_100003715,358,281.8398828330121,0.8237245945128727,2.1873686895233573e-08,0.24861111111111112
Drug_100003746,73,58.172721722721725,0.7069899529024113,5.083102380002764e-06,0.051193820224719105
Drug_100003749,358,338.5118791058311,0.9302464116783352,2.1873686895233573e-08,0.24861111111111112
Drug_100003750,3,1.8571428571428572,0.5684367439851987,0.0,0.00248015873015873
Drug_100003767,4,2.5,0.5866403499649576,0.0,0.0034027777777777776
Drug_100003779,358,332.6776615939281,0.9195912326471757,2.1873686895233573e-08,0.24861111111111112
Drug_100003784,9,6.585757317419722,0.6870274236263838,0.0,0.010667848699763593
Drug_100003793,28,17.65119541685663,0.6465232562009507,7.30176954608173e-06,0.032347670250896056
Drug_100003823,31,23.426766263282353,0.6652580880065554,2.4008784372705806e-05,0.03269927536231884
Drug_100003825,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003826,6,3.380952380952381,0.25210731761068383,3.7228233892584143e-06,0.008002645502645503
Drug_100003827,358,331.70843971088595,0.917951964733638,2.1873686895233573e-08,0.24861111111111112
Drug_100003830,3,2.25,0.7310044345532164,0.0,0.0020833333333333333
Drug_100003848,5,2.741199675523108,0.5851704897885375,0.0,0.003633720930232558
Drug_100003869,358,335.8590016919005,0.9254726972743826,2.1873686895233573e-08,0.24861111111111112
Drug_100003877,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003883,2,1.5,0.6299605249474366,0.0,0.0028356481481481483
Drug_100003890,0,0.0,0.0,0.0,0.0
Drug_100003899,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003902,1,1.0,0.0,0.0,0.0006944444444444445
Drug_100003911,358,338.5118791058311,0.9302464116783358,2.1873686895233573e-08,0.24861111111111112
Drug_100003914,6,4.333333333333333,0.6793165896168124,0.0,0.004166666666666667
Drug_100003915,358,338.5118791058311,0.9302464116783351,2.1873686895233573e-08,0.24861111111111112
Drug_100003916,358,337.5611442436862,0.9285612640195017,2.1873686895233573e-08,0.24861111111111112
Drug_100003918,358,312.7353528313025,0.8824363520448686,2.1873686895233573e-08,0.24861111111111112
Drug_100003929,6,3.9047743371787087,0.47466929385229234,1.9303528685043628e-05,0.004734848484848484
Drug_100003937,19,18.666666666666668,0.9750676661440935,0.0,0.013194444444444444
Drug_100003938,358,335.9889317636078,0.9256975823197251,2.1873686895233573e-08,0.24861111111111112
